Date,YEAR,Month,Day,hour,temperature,dewpoint,humidity,wind_speed,precipitation,cloud_cover,Hourly_Block,Load
5/3/2014,2014,5,3,11,58,38,47,5.8,0,100,0,3997
5/3/2014,2014,5,3,12,60,38,44,7,0,85,0,3859
5/3/2014,2014,5,3,13,61,36,39,10.4,0,100,0,3774
5/3/2014,2014,5,3,14,62.1,34,35,9.3,0,100,0,3744
5/3/2014,2014,5,3,15,64,31,29,8.1,0,100,0,3635
5/3/2014,2014,5,3,16,62,33,34,11.6,0,100,0,3745
5/3/2014,2014,5,3,17,62,35,36,11.6,0,100,0,3966
5/3/2014,2014,5,3,18,62,35,36,10.4,0,100,0,3997
5/3/2014,2014,5,3,19,61,36,39,13.9,0,45,0,4077
5/3/2014,2014,5,3,20,57.9,38,47,11.6,0,50,0,4166
5/3/2014,2014,5,3,21,57,39,51,10.4,0,100,0,3931
5/3/2014,2014,5,3,22,55,41,59,8.1,0,100,0,3494
5/3/2014,2014,5,3,23,54,40,59,10.4,0,100,0,3041
5/4/2014,2014,5,4,0,53,40,61,9.3,0,100,0,2688
5/4/2014,2014,5,4,1,48.9,40,71,8.1,0,25,0,2554
5/4/2014,2014,5,4,2,51,41,68,13.9,0,25,0,2503
5/4/2014,2014,5,4,3,51.1,43,74,15.1,0,100,0,2436
5/4/2014,2014,5,4,4,49,42,77,15.1,0,35,0,2470
5/4/2014,2014,5,4,5,48,42,80,16.2,0,25,0,2503
5/4/2014,2014,5,4,6,47,43,86,15.1,0,0,0,2796
5/4/2014,2014,5,4,7,48,42,80,19.7,0,0,0,3204
5/4/2014,2014,5,4,8,50,40,68,17.4,0,35,0,3654
5/4/2014,2014,5,4,9,52,38,59,15.1,0,45,0,4029
5/4/2014,2014,5,4,10,53,32,45,22,0,85,0,4220
5/4/2014,2014,5,4,11,55.9,32,40,23.2,0,75,0,4185
5/4/2014,2014,5,4,12,54,33,45,22,0,95,0,4200
5/4/2014,2014,5,4,13,54,34,47,19.7,0,95,0,4195
5/4/2014,2014,5,4,14,53.1,36,52,22,0.02,100,0,4126
5/4/2014,2014,5,4,15,50,37,61,24.4,0.02,100,0,4227
5/4/2014,2014,5,4,16,47,41,80,22,0,100,0,4323
5/4/2014,2014,5,4,17,51,40,66,19.7,0,85,0,4438
5/4/2014,2014,5,4,18,50,35,56,27.8,0,95,0,4610
5/4/2014,2014,5,4,19,48,33,56,26.7,0,100,0,4700
5/4/2014,2014,5,4,20,46.9,34,61,19.7,0,35,0,4822
5/4/2014,2014,5,4,21,46,35,65,24.4,0,40,0,4267
5/4/2014,2014,5,4,22,46,35,65,19.7,0,75,0,3612
5/4/2014,2014,5,4,23,45,36,71,20.9,0,95,0,3024
5/5/2014,2014,5,5,0,45,36,71,13.9,0,100,0,2671
5/5/2014,2014,5,5,1,45,36,71,16.2,0,75,0,2604
5/5/2014,2014,5,5,2,44.1,37,76,13.9,0,75,0,2520
5/5/2014,2014,5,5,3,44.1,37,76,15.1,0,75,0,2520
5/5/2014,2014,5,5,4,44.1,37,76,17.4,0,35,0,2688
5/5/2014,2014,5,5,5,44.1,38,79,17.4,0,25,0,3108
5/5/2014,2014,5,5,6,45,37,73,13.9,0,0,0,3815
5/5/2014,2014,5,5,7,47,38,71,15.1,0,70,1,4085
5/5/2014,2014,5,5,8,48.9,39,68,17.4,0,70,1,4013
5/5/2014,2014,5,5,9,52,39,61,15.1,0,100,1,4045
5/5/2014,2014,5,5,10,53,38,57,15.1,0,100,1,4109
5/5/2014,2014,5,5,11,54,37,52,13.9,0,100,1,4106
5/5/2014,2014,5,5,12,54,36,50,15.1,0,100,1,3964
5/5/2014,2014,5,5,13,55,37,51,15.1,0,100,1,3800
5/5/2014,2014,5,5,14,55,37,51,15.1,0,100,1,3540
5/5/2014,2014,5,5,15,57,37,47,13.9,0,100,1,3548
5/5/2014,2014,5,5,16,57,36,45,12.8,0,95,1,3846
5/5/2014,2014,5,5,17,57,35,43,15.1,0,100,1,4163
5/5/2014,2014,5,5,18,56,36,47,9.3,0,100,1,4279
5/5/2014,2014,5,5,19,57.9,36,44,9.3,0,75,1,4630
5/5/2014,2014,5,5,20,53.9,36,51,8.1,0,35,1,4704
5/5/2014,2014,5,5,21,52,36,54,8.1,0,25,1,4183
5/5/2014,2014,5,5,22,50,37,61,7,0,25,1,3562
5/5/2014,2014,5,5,23,49,35,58,9.3,0,60,0,2990
5/6/2014,2014,5,6,0,47,35,63,4.6,0,60,0,2688
5/6/2014,2014,5,6,1,45,36,71,8.1,0,90,0,2486
5/6/2014,2014,5,6,2,42.1,36,79,0,0,25,0,2453
5/6/2014,2014,5,6,3,39.9,36,86,5.8,0,25,0,2402
5/6/2014,2014,5,6,4,42,36,79,9.3,0,35,0,2554
5/6/2014,2014,5,6,5,42,36,79,11.6,0,25,0,2940
5/6/2014,2014,5,6,6,43,36,76,11.6,0,0,0,3815
5/6/2014,2014,5,6,7,45,35,68,13.9,0,0,1,4060
5/6/2014,2014,5,6,8,48,36,63,10.4,0,0,1,3956
5/6/2014,2014,5,6,9,51,34,52,9.3,0,0,1,3864
5/6/2014,2014,5,6,10,54,33,45,16.2,0,0,1,3799
5/6/2014,2014,5,6,11,55,31,40,12.8,0,75,1,3709
5/6/2014,2014,5,6,12,57,30,36,10.4,0,85,1,3621
5/6/2014,2014,5,6,13,57,29,34,13.9,0,95,1,3688
5/6/2014,2014,5,6,14,57.9,28,32,15.1,0.01,95,1,3702
5/6/2014,2014,5,6,15,54,34,47,9.3,0,100,1,3706
5/6/2014,2014,5,6,16,54,36,50,16.2,0,100,1,3854
5/6/2014,2014,5,6,17,55,31,40,13.9,0,95,1,4104
5/6/2014,2014,5,6,18,56,28,34,12.8,0,50,1,4309
5/6/2014,2014,5,6,19,56,23,28,12.8,0,25,1,4512
5/6/2014,2014,5,6,20,53.9,25,32,5.8,0,0,1,4586
5/6/2014,2014,5,6,21,51,24,35,10.4,0,0,1,4183
5/6/2014,2014,5,6,22,51,22,32,8.1,0,0,1,3612
5/6/2014,2014,5,6,23,50,23,35,10.4,0,0,0,2957
5/7/2014,2014,5,7,0,48,24,39,9.3,0,0,0,2654
5/7/2014,2014,5,7,1,47,24,40,9.3,0,0,0,2604
5/7/2014,2014,5,7,2,46,24,42,11.6,0,0,0,2453
5/7/2014,2014,5,7,3,44,25,47,12.8,0,0,0,2470
5/7/2014,2014,5,7,4,42,25,51,11.6,0,0,0,2587
5/7/2014,2014,5,7,5,42,25,51,12.8,0,0,0,3058
5/7/2014,2014,5,7,6,41,26,55,11.6,0,0,0,3903
5/7/2014,2014,5,7,7,44,25,47,8.1,0,0,1,4035
5/7/2014,2014,5,7,8,48.9,28,44,11.6,0,0,1,3998
5/7/2014,2014,5,7,9,52,29,41,10.4,0,0,1,3788
5/7/2014,2014,5,7,10,54,27,35,9.3,0,0,1,3632
5/7/2014,2014,5,7,11,57,26,30,10.4,0,0,1,3560
5/7/2014,2014,5,7,12,58,23,26,8.1,0,0,1,3537
5/7/2014,2014,5,7,13,59,23,25,7,0,25,1,3630
5/7/2014,2014,5,7,14,61,22,22,8.1,0,0,1,3567
5/7/2014,2014,5,7,15,62,26,25,13.9,0,60,1,3508
5/7/2014,2014,5,7,16,62,26,25,9.3,0,90,1,3707
5/7/2014,2014,5,7,17,63,22,21,7,0,60,1,3929
5/7/2014,2014,5,7,18,64,21,19,9.3,0,60,1,4027
5/7/2014,2014,5,7,19,62,21,21,5.8,0,25,1,4369
5/7/2014,2014,5,7,20,57.9,21,24,5.8,0,25,1,4536
5/7/2014,2014,5,7,21,56,21,26,5.8,0,0,1,4133
5/7/2014,2014,5,7,22,54,22,29,7,0,0,1,3444
5/7/2014,2014,5,7,23,51,23,33,7,0,0,0,2822
5/8/2014,2014,5,8,0,50,24,36,5.8,0,0,0,2503
5/8/2014,2014,5,8,1,46,29,51,9.3,0,25,0,2419
5/8/2014,2014,5,8,2,48,31,52,9.3,0,60,0,2386
5/8/2014,2014,5,8,3,48,31,52,7,0,60,0,2285
5/8/2014,2014,5,8,4,50,30,46,5.8,0,60,0,2486
5/8/2014,2014,5,8,5,45,31,58,7,0,25,0,2940
5/8/2014,2014,5,8,6,48,32,54,8.1,0,90,0,3879
5/8/2014,2014,5,8,7,52,33,48,0,0,60,1,4145
5/8/2014,2014,5,8,8,53.1,34,48,3.5,0,60,1,4130
5/8/2014,2014,5,8,9,59,35,40,3.5,0,25,1,3915
5/8/2014,2014,5,8,10,58,33,39,3.5,0,75,1,3884
5/8/2014,2014,5,8,11,59,35,40,3.5,0,100,1,3843
5/8/2014,2014,5,8,12,60,41,49,8.1,0,100,1,3807
5/8/2014,2014,5,8,13,61,43,51,8.1,0,100,1,3736
5/8/2014,2014,5,8,14,57,48,72,9.3,0,100,1,3588
5/8/2014,2014,5,8,15,62,49,62,9.3,0,100,1,3514
5/8/2014,2014,5,8,16,64,51,62,15.1,0,75,1,3664
5/8/2014,2014,5,8,17,61,51,69,9.3,0,75,1,3964
5/8/2014,2014,5,8,18,59,50,72,8.1,0,25,1,4174
5/8/2014,2014,5,8,19,56,50,80,8.1,0,25,1,4384
5/8/2014,2014,5,8,20,54,50,86,9.3,0,100,1,4351
5/8/2014,2014,5,8,21,54,50,86,4.6,0,40,1,4200
5/8/2014,2014,5,8,22,54,50,86,5.8,0,100,1,3528
5/8/2014,2014,5,8,23,54,50,86,9.3,0,90,0,2906
5/9/2014,2014,5,9,0,55.9,50,80,10.4,0,100,0,2570
5/9/2014,2014,5,9,1,53.1,51,93,9.3,0,100,0,2386
5/9/2014,2014,5,9,2,53,51,93,3.5,0,100,0,2369
5/9/2014,2014,5,9,3,53,52,96,3.5,0,100,0,2302
5/9/2014,2014,5,9,4,53,52,96,4.6,0,100,0,2419
5/9/2014,2014,5,9,5,53.9,52,93,0,0,100,0,2822
5/9/2014,2014,5,9,6,53,51,93,0,0,100,0,3523
5/9/2014,2014,5,9,7,53,51,93,4.6,0,100,1,4055
5/9/2014,2014,5,9,8,50,46,86,8.1,0,100,1,4112
5/9/2014,2014,5,9,9,49,46,89,8.1,0,100,1,4099
5/9/2014,2014,5,9,10,49,47,93,5.8,0,100,1,4072
5/9/2014,2014,5,9,11,48,47,96,7,0,100,1,3999
5/9/2014,2014,5,9,12,49,48,96,7,0,100,1,3950
5/9/2014,2014,5,9,13,50,49,96,4.6,0,90,1,3916
5/9/2014,2014,5,9,14,50,50,100,5.8,0,98,1,3804
5/9/2014,2014,5,9,15,52,51,96,4.6,0,90,1,3824
5/9/2014,2014,5,9,16,53,52,96,8.1,0,90,1,4156
5/9/2014,2014,5,9,17,53.9,53,97,9.3,0,90,1,4393
5/9/2014,2014,5,9,18,53,53,100,7,0,100,1,4669
5/9/2014,2014,5,9,19,53,51,93,5.8,0,100,1,4805
5/9/2014,2014,5,9,20,54,51,90,8.1,0,100,1,4620
5/9/2014,2014,5,9,21,54,51,90,5.8,0,100,1,4183
5/9/2014,2014,5,9,22,54,51,90,7,0,100,1,3646
5/9/2014,2014,5,9,23,53.1,51,93,4.6,0,100,0,3192
5/10/2014,2014,5,10,0,56,53,90,5.8,0,100,0,2789
5/10/2014,2014,5,10,1,57.9,57,97,10.4,0,90,0,2654
5/10/2014,2014,5,10,2,57.9,57.9,100,9.3,0,90,0,2453
5/10/2014,2014,5,10,3,60,59,96,9.3,0,90,0,2436
5/10/2014,2014,5,10,4,61,60,97,11.6,0,90,0,2419
5/10/2014,2014,5,10,5,61,61,100,15.1,0,90,0,2503
5/10/2014,2014,5,10,6,61,61,100,15.1,0.02,90,0,2849
5/10/2014,2014,5,10,7,61,60,97,13.9,0.01,90,0,3402
5/10/2014,2014,5,10,8,60.1,60,100,9.3,0,100,0,3857
5/10/2014,2014,5,10,9,62,60,93,9.3,0,100,0,4116
5/10/2014,2014,5,10,10,63,60,90,16.2,0,100,0,4281
5/10/2014,2014,5,10,11,63,60,90,13.9,0,100,0,4170
5/10/2014,2014,5,10,12,66,60,81,13.9,0,70,0,3919
5/10/2014,2014,5,10,13,71,60,68,16.2,0,70,0,3709
5/10/2014,2014,5,10,14,74,58,57,16.2,0,100,0,3624
5/10/2014,2014,5,10,15,75,56,51,17.4,0,90,0,3602
5/10/2014,2014,5,10,16,75.9,56,50,11.6,0,60,0,3728
5/10/2014,2014,5,10,17,75.9,56,50,10.4,0.34,90,0,3789
5/10/2014,2014,5,10,18,64,60,87,16.2,0.04,100,0,3940
5/10/2014,2014,5,10,19,63,60,90,16.2,0.04,100,0,4123
5/10/2014,2014,5,10,20,63,60,90,15.1,0,100,0,4133
5/10/2014,2014,5,10,21,61,59,93,15.1,0,85,0,3881
5/10/2014,2014,5,10,22,60,58,93,10.4,0,100,0,3478
5/10/2014,2014,5,10,23,60,58,93,12.8,0,90,0,3058
5/11/2014,2014,5,11,0,60,58,93,11.6,0,60,0,2705
5/11/2014,2014,5,11,1,60,58,93,10.4,0,90,0,2537
5/11/2014,2014,5,11,2,59,58,96,10.4,0,90,0,2386
5/11/2014,2014,5,11,3,60.1,57,89,10.4,0,90,0,2234
5/11/2014,2014,5,11,4,58,51,77,12.8,0,100,0,2218
5/11/2014,2014,5,11,5,56,43,62,11.6,0,90,0,2285
5/11/2014,2014,5,11,6,55,41,59,12.8,0,0,0,2553
5/11/2014,2014,5,11,7,53.9,41,61,5.8,0,60,0,3221
5/11/2014,2014,5,11,8,57,42.4,58,10.4,0,25,0,3549
5/11/2014,2014,5,11,9,60,43,53,13.9,0,25,0,3826
5/11/2014,2014,5,11,10,62,40,44,11.6,0,0,0,3813
5/11/2014,2014,5,11,11,66,37,34,16.2,0,0,0,3812
5/11/2014,2014,5,11,12,68,27,21,16.2,0,0,0,3686
5/11/2014,2014,5,11,13,70,26,19,13.9,0,0,0,3511
5/11/2014,2014,5,11,14,72,24,16,16.2,0,0,0,3424
5/11/2014,2014,5,11,15,73.9,26,17,24.4,0,0,0,3503
5/11/2014,2014,5,11,16,73.9,26,17,19.7,0,0,0,3646
5/11/2014,2014,5,11,17,73.9,26,17,18.6,0,0,0,3827
5/11/2014,2014,5,11,18,73,27,18,13.9,0,0,0,3980
5/11/2014,2014,5,11,19,72,29,20,13.9,0,0,0,4013
5/11/2014,2014,5,11,20,68,31,25,9.3,0,0,0,4250
5/11/2014,2014,5,11,21,65,32,29,10.4,0,0,0,3931
5/11/2014,2014,5,11,22,64,34,33,10.4,0,0,0,3326
5/11/2014,2014,5,11,23,62,35,36,9.3,0,0,0,2738
5/12/2014,2014,5,12,0,58,36,44,7,0,25,0,2621
5/12/2014,2014,5,12,1,60,35,39,3.5,0,25,0,2419
5/12/2014,2014,5,12,2,55,34,45,7,0,25,0,2386
5/12/2014,2014,5,12,3,58,35,42,8.1,0,0,0,2285
5/12/2014,2014,5,12,4,57,35,43,10.4,0,25,0,2369
5/12/2014,2014,5,12,5,56,35,45,10.4,0,60,0,2765
5/12/2014,2014,5,12,6,57,36,45,8.1,0,60,0,3533
5/12/2014,2014,5,12,7,61,35,38,8.1,0,70,1,3965
5/12/2014,2014,5,12,8,64.9,36,34,9.3,0,25,1,4124
5/12/2014,2014,5,12,9,70,33,25,9.3,0,25,1,4133
5/12/2014,2014,5,12,10,71,33,25,8.1,0,0,1,4234
5/12/2014,2014,5,12,11,74,36,25,10.4,0,25,1,4200
5/12/2014,2014,5,12,12,77,37,23,10.4,0,25,1,4049
5/12/2014,2014,5,12,13,79,36,21,13.9,0,0,1,4200
5/12/2014,2014,5,12,14,80.9,36,20,8.1,0,0,1,3948
5/12/2014,2014,5,12,15,81,38,21,17.4,0,0,1,3797
5/12/2014,2014,5,12,16,82,41,23,17.4,0,0,1,3898
5/12/2014,2014,5,12,17,81.2,43.9,27,15.1,0,29,1,4166
5/12/2014,2014,5,12,18,82.9,39,21,11.6,0,25,1,4301
5/12/2014,2014,5,12,19,81,38,21,8.1,0,25,1,4620
5/12/2014,2014,5,12,20,73.9,47,38,10.4,0,25,1,4620
5/12/2014,2014,5,12,21,72,51,47,10.4,0,25,1,4150
5/12/2014,2014,5,12,22,67,52,58,8.1,0,35,1,3545
5/12/2014,2014,5,12,23,67,54,63,10.4,0,25,0,2974
5/13/2014,2014,5,13,0,61,53,75,4.6,0,25,0,2621
5/13/2014,2014,5,13,1,58,43,57,13.9,0,40,0,2520
5/13/2014,2014,5,13,2,52,43,71,12.8,0,25,0,2453
5/13/2014,2014,5,13,3,50,41,71,12.8,0,40,0,2302
5/13/2014,2014,5,13,4,49,40,71,10.4,0,60,0,2369
5/13/2014,2014,5,13,5,49,40,71,10.4,0,90,0,2772
5/13/2014,2014,5,13,6,48,40,74,11.6,0,100,0,3545
5/13/2014,2014,5,13,7,46.9,40,77,7,0,40,1,3898
5/13/2014,2014,5,13,8,50,40,68,11.6,0,40,1,3898
5/13/2014,2014,5,13,9,52,40,63,8.1,0,45,1,3914
5/13/2014,2014,5,13,10,53,39,59,11.6,0,40,1,3965
5/13/2014,2014,5,13,11,55,39,55,9.3,0,25,1,4116
5/13/2014,2014,5,13,12,57,40,53,9.3,0,50,1,3993
5/13/2014,2014,5,13,13,57,41,55,9.3,0,75,1,3940
5/13/2014,2014,5,13,14,54,39,57,10.4,0,100,1,3935
5/13/2014,2014,5,13,15,53,40,61,8.1,0,100,1,3938
5/13/2014,2014,5,13,16,51,38,61,8.1,0,100,1,4139
5/13/2014,2014,5,13,17,51,39,63,7,0,100,1,4442
5/13/2014,2014,5,13,18,49,40,71,10.4,0,100,1,4540
5/13/2014,2014,5,13,19,49,41,74,7,0,100,1,4697
5/13/2014,2014,5,13,20,48,40,74,5.8,0,100,1,4637
5/13/2014,2014,5,13,21,47,38,71,4.6,0,75,1,4166
5/13/2014,2014,5,13,22,46,36,68,3.5,0,0,1,3545
5/13/2014,2014,5,13,23,45,37,73,4.6,0,0,0,3007
5/14/2014,2014,5,14,0,45,35,68,3.5,0,12,0,2638
5/14/2014,2014,5,14,1,44,37,76,3.5,0,25,0,2486
5/14/2014,2014,5,14,2,43,36,76,4.6,0,25,0,2453
5/14/2014,2014,5,14,3,44,35,71,0,0,100,0,2386
5/14/2014,2014,5,14,4,44,36,73,3.5,0,100,0,2436
5/14/2014,2014,5,14,5,44,37,76,0,0,95,0,2856
5/14/2014,2014,5,14,6,44,38,79,0,0,100,0,3665
5/14/2014,2014,5,14,7,45,38,76,4.6,0,60,1,4166
5/14/2014,2014,5,14,8,46,39,76,6.1,0,100,1,4135
5/14/2014,2014,5,14,9,49,38,66,6.7,0,85,1,3956
5/14/2014,2014,5,14,10,52,38,59,7.2,0,25,1,4003
5/14/2014,2014,5,14,11,58,40,51,7.5,0,45,1,4002
5/14/2014,2014,5,14,12,61,41,48,7.9,0,45,1,3853
5/14/2014,2014,5,14,13,66,38,35,8.2,0,100,1,3781
5/14/2014,2014,5,14,14,68,41,37,8.6,0,100,1,3771
5/14/2014,2014,5,14,15,70,41,35,8.7,0,75,1,3563
5/14/2014,2014,5,14,16,71,42,35,8.8,0,35,1,3741
5/14/2014,2014,5,14,17,71,41,34,8.9,0,35,1,3994
5/14/2014,2014,5,14,18,71.9,42,34,8.6,0,0,1,4040
5/14/2014,2014,5,14,19,68,49,50,8.4,0,100,1,4395
5/14/2014,2014,5,14,20,63,52,67,8.1,0,100,1,4452
5/14/2014,2014,5,14,21,62,54,75,8.2,0,100,1,4066
5/14/2014,2014,5,14,22,60,55,83,8.4,0,100,1,3461
5/14/2014,2014,5,14,23,60,55,83,7.9,0,100,0,2890
5/15/2014,2014,5,15,0,60,54,80,9.3,0,100,0,2537
5/15/2014,2014,5,15,1,60,54,80,9.3,0,100,0,2369
5/15/2014,2014,5,15,2,59,52,77,4.6,0,100,0,2268
5/15/2014,2014,5,15,3,59,52,77,7,0,100,0,2318
5/15/2014,2014,5,15,4,55.9,55,97,5.8,0,100,0,2386
5/15/2014,2014,5,15,5,57,57,100,8.1,0,25,0,2873
5/15/2014,2014,5,15,6,57,56,96,4.6,0,100,0,3613
5/15/2014,2014,5,15,7,59,57,93,5.8,0,100,1,4010
5/15/2014,2014,5,15,8,64,58,81,7,0,100,1,4042
5/15/2014,2014,5,15,9,65,58,78,11.6,0,100,1,3921
5/15/2014,2014,5,15,10,67,57,70,11.6,0,100,1,3901
5/15/2014,2014,5,15,11,70,58,65,12.8,0,90,1,4005
5/15/2014,2014,5,15,12,74,61,64,12.8,0,75,1,4113
5/15/2014,2014,5,15,13,72,61,68,12.8,0,100,1,4143
5/15/2014,2014,5,15,14,70,61,73,10.4,0,100,1,4064
5/15/2014,2014,5,15,15,67,62,84,12.8,0,100,1,4043
5/15/2014,2014,5,15,16,67,61,81,15.1,0,100,1,4224
5/15/2014,2014,5,15,17,67,61,81,13.9,0,100,1,4442
5/15/2014,2014,5,15,18,67,61,81,12.8,0,100,1,4739
5/15/2014,2014,5,15,19,66,61,84,15.1,0,100,1,4674
5/15/2014,2014,5,15,20,66,61,84,10.4,0,100,1,4570
5/15/2014,2014,5,15,21,64,60,87,8.1,0.01,100,1,4183
5/15/2014,2014,5,15,22,62,61,97,9.3,0,100,1,3494
5/15/2014,2014,5,15,23,62,61,97,9.3,0,100,0,2974
5/16/2014,2014,5,16,0,61,61,100,12.8,0,100,0,2722
5/16/2014,2014,5,16,1,61,61,100,11.6,0,100,0,2503
5/16/2014,2014,5,16,2,61,61,100,12.8,0,100,0,2486
5/16/2014,2014,5,16,3,61,60,96,13.9,0,100,0,2453
5/16/2014,2014,5,16,4,61,59,93,11.6,0,100,0,2486
5/16/2014,2014,5,16,5,60.1,58,93,12.8,0,100,0,2974
5/16/2014,2014,5,16,6,61,59,93,11.6,0,100,0,3780
5/16/2014,2014,5,16,7,61,59,93,13.9,0,100,1,4163
5/16/2014,2014,5,16,8,62.1,59,90,16.2,0,100,1,4268
5/16/2014,2014,5,16,9,63,59,87,12.8,0,100,1,4279
5/16/2014,2014,5,16,10,64.9,60,84,15.1,0.01,100,1,4342
5/16/2014,2014,5,16,11,64,60,87,19.7,0.12,100,1,4301
5/16/2014,2014,5,16,12,63,61,93,13.9,0.17,100,1,4264
5/16/2014,2014,5,16,13,62.1,61,96,13.9,0.01,100,1,4194
5/16/2014,2014,5,16,14,62.1,62,100,11.6,0.09,100,1,4091
5/16/2014,2014,5,16,15,63,62,97,12.8,0.03,100,1,4097
5/16/2014,2014,5,16,16,63,62,97,12.8,0.01,100,1,4184
5/16/2014,2014,5,16,17,63,62,97,12.8,0.01,100,1,4426
5/16/2014,2014,5,16,18,63,62,97,12.8,0.01,90,1,4462
5/16/2014,2014,5,16,19,62.1,62,100,12.8,0.02,100,1,4452
5/16/2014,2014,5,16,20,62,62,100,13.9,0.03,90,1,4351
5/16/2014,2014,5,16,21,62,62,100,15.1,0,90,1,4015
5/16/2014,2014,5,16,22,63,62,97,15.1,0,99,1,3662
5/16/2014,2014,5,16,23,63,63,100,13.9,0,100,0,3158
5/17/2014,2014,5,17,0,63,63,100,15.1,0,100,0,2806
5/17/2014,2014,5,17,1,63,63,100,20.9,0.02,100,0,2604
5/17/2014,2014,5,17,2,63,63,100,19.7,0.09,100,0,2402
5/17/2014,2014,5,17,3,63,63,100,20.9,0.18,100,0,2352
5/17/2014,2014,5,17,4,64,63,96,18.6,0.51,100,0,2436
5/17/2014,2014,5,17,5,61,61,100,19.7,0.18,100,0,2671
5/17/2014,2014,5,17,6,58,58,100,16.2,0,100,0,2790
5/17/2014,2014,5,17,7,56,55,96,8.1,0,100,0,3343
5/17/2014,2014,5,17,8,55.9,54,93,15.1,0,95,0,3812
5/17/2014,2014,5,17,9,53.1,51,93,12.8,0,100,0,3993
5/17/2014,2014,5,17,10,56,48,74,15.1,0,0,0,4023
5/17/2014,2014,5,17,11,60,48,64,15.1,0,0,0,4033
5/17/2014,2014,5,17,12,62,46,56,12.8,0,0,0,3824
5/17/2014,2014,5,17,13,64,43,46,11.6,0,0,0,3664
5/17/2014,2014,5,17,14,66,42,41,11.6,0,0,0,3668
5/17/2014,2014,5,17,15,66,41,40,17.4,0,0,0,3681
5/17/2014,2014,5,17,16,66.9,39,36,17.4,0,0,0,3675
5/17/2014,2014,5,17,17,66.9,40,37,18.6,0,0,0,3761
5/17/2014,2014,5,17,18,65,40,40,15.1,0,0,0,3712
5/17/2014,2014,5,17,19,63,38,39,15.1,0,0,0,3879
5/17/2014,2014,5,17,20,60.1,38,44,8.1,0,0,0,3948
5/17/2014,2014,5,17,21,57,37,47,7,0,0,0,3763
5/17/2014,2014,5,17,22,56,36,47,8.1,0,0,0,3394
5/17/2014,2014,5,17,23,53,38,57,11.6,0,0,0,3041
5/18/2014,2014,5,18,0,52,37,56,12.8,0,0,0,2638
5/18/2014,2014,5,18,1,50,36,58,11.6,0,25,0,2402
5/18/2014,2014,5,18,2,48.9,36,61,11.6,0,60,0,2218
5/18/2014,2014,5,18,3,49,35,58,11.6,0,25,0,2218
5/18/2014,2014,5,18,4,48,35,61,12.8,0,25,0,2335
5/18/2014,2014,5,18,5,47,35,63,15.1,0,60,0,2458
5/18/2014,2014,5,18,6,46,36,68,9.3,0,0,0,2626
5/18/2014,2014,5,18,7,48,36,63,12.8,0,0,0,3146
5/18/2014,2014,5,18,8,51.1,36,56,12.8,0,0,0,3634
5/18/2014,2014,5,18,9,55,40,57,10.4,0,35,0,3882
5/18/2014,2014,5,18,10,56,41,57,8.1,0,100,0,3958
5/18/2014,2014,5,18,11,58,41,53,9.3,0,75,0,3955
5/18/2014,2014,5,18,12,61,39,44,4.6,0,95,0,3836
5/18/2014,2014,5,18,13,61,36,39,11.6,0,95,0,3744
5/18/2014,2014,5,18,14,64,34,32,12.8,0,75,0,3723
5/18/2014,2014,5,18,15,65,31,28,12.8,0,100,0,3698
5/18/2014,2014,5,18,16,64,30,28,13.9,0,45,0,3938
5/18/2014,2014,5,18,17,66,28,24,15.1,0,45,0,4214
5/18/2014,2014,5,18,18,64,25,23,12.8,0,35,0,4222
5/18/2014,2014,5,18,19,63,24,22,16.2,0,25,0,4259
5/18/2014,2014,5,18,20,61,26,26,15.1,0,75,0,4250
5/18/2014,2014,5,18,21,57,29,34,13.9,0,40,0,3914
5/18/2014,2014,5,18,22,55,30,38,12.8,0,0,0,3276
5/18/2014,2014,5,18,23,54,30,40,16.2,0,75,0,2856
5/19/2014,2014,5,19,0,54,30,40,13.9,0,100,0,2486
5/19/2014,2014,5,19,1,52,30,43,13.9,0,100,0,2436
5/19/2014,2014,5,19,2,51.1,31,46,12.8,0,100,0,2335
5/19/2014,2014,5,19,3,49,31,50,9.3,0,100,0,2285
5/19/2014,2014,5,19,4,48,31,52,11.6,0,0,0,2419
5/19/2014,2014,5,19,5,45,32,60,9.3,0,0,0,2832
5/19/2014,2014,5,19,6,44.1,32,62,13.9,0,0,0,3541
5/19/2014,2014,5,19,7,48,32,54,16.2,0,0,1,3739
5/19/2014,2014,5,19,8,50,32,50,13.9,0,0,1,3775
5/19/2014,2014,5,19,9,54,31,41,15.1,0,0,1,3945
5/19/2014,2014,5,19,10,56,31,38,19.7,0,75,1,3842
5/19/2014,2014,5,19,11,59,30,33,18.6,0,0,1,4047
5/19/2014,2014,5,19,12,61,30,31,12.8,0,75,1,4071
5/19/2014,2014,5,19,13,59,28,31,9.3,0,100,1,3957
5/19/2014,2014,5,19,14,61,27,27,13.9,0.01,95,1,3881
5/19/2014,2014,5,19,15,59,30,33,19.7,0,85,1,3750
5/19/2014,2014,5,19,16,61,29,30,15.1,0,85,1,3988
5/19/2014,2014,5,19,17,60,30,32,8.1,0,100,1,4328
5/19/2014,2014,5,19,18,61,30,31,11.6,0,85,1,4319
5/19/2014,2014,5,19,19,62,33,34,4.6,0,100,1,4533
5/19/2014,2014,5,19,20,55.9,36,47,4.6,0,100,1,4469
5/19/2014,2014,5,19,21,55,38,53,0,0,100,1,4082
